rank,graph6,alpha,theta_scs,delta_scs,edges,pr_scs,status_scs
8196,GCpdvo,3,3.0,-0.0,14,5.868586652118724e-15,optimal
8197,GCpdvs,3,3.0,0.0,15,9.626921173833355e-13,optimal
8198,GCpdvw,3,3.0,0.0,15,5.9507022942026666e-15,optimal
8199,GCpdv{,3,3.0,-0.0,16,1.6372888829203848e-13,optimal
8200,GCpe]W,4,4.0,0.0,13,1.7763568394002505e-15,optimal
8201,GCpe][,3,3.0,-0.0,14,8.881784197001252e-16,optimal
8202,GCpe^W,3,3.0,0.0,14,2.8267727500053934e-14,optimal
8203,GCpe^[,3,3.0,-0.0,15,3.37815091018919e-14,optimal
8204,GCpe^g,3,3.0,0.0,14,8.881784197001252e-16,optimal
8205,GCpe^k,3,3.0,-0.0,15,8.153864672507335e-14,optimal
8206,GCpe^o,3,3.0,-0.0,14,6.661338147750939e-16,optimal
8207,GCpe^s,3,3.0,-0.0,15,1.0705728474992858e-12,optimal
8208,GCpe^w,3,3.0,-0.0,15,1.0876888882802047e-12,optimal
8209,GCpe^{,3,3.0,0.0,16,8.840967050676748e-15,optimal
8210,GCpei{,3,3.0,0.0,14,7.052722074566817e-14,optimal
8211,GCpej[,3,3.0,-0.0,14,2.95111474866707e-15,optimal
8212,GCpejw,3,3.0,-0.0,14,3.552713678800501e-15,optimal
8213,GCpej{,3,3.0,0.0,15,1.20674193877997e-13,optimal
8214,GCpelW,3,3.0,0.0,13,3.2683912409947027e-13,optimal
8215,GCpel[,3,3.0,0.0,14,1.9709629483795918e-18,optimal
8216,GCpelw,3,3.0,-0.0,14,2.0016364032147774e-13,optimal
8217,GCpel{,3,3.0,0.0,15,3.8598132735189765e-14,optimal
8218,GCpem[,3,3.0,-0.0,14,4.440892098500626e-16,optimal
8219,GCpemk,3,3.0,-0.0,14,2.6057020592776826e-13,optimal
8220,GCpems,3,3.0,-0.0,14,2.681887540650995e-13,optimal
8221,GCpemw,3,3.0,0.0,14,3.430495887110244e-14,optimal
8222,GCpem{,3,3.0,0.0,15,7.357629574847207e-15,optimal
8223,GCpenS,3,3.0,-0.0,14,1.7862381873104627e-15,optimal
8224,GCpenW,3,3.0,0.0,14,1.5324714404345552e-13,optimal
8225,GCpen[,3,3.0,-0.0,15,7.75051541618238e-13,optimal
8226,GCpeng,3,3.0,-0.0,14,8.636808454678436e-14,optimal
8227,GCpenk,3,3.0,0.0,15,1.4432899320127035e-15,optimal
8228,GCpeno,3,3.0,-0.0,14,4.440892098500626e-16,optimal
8229,GCpens,3,3.0,0.0,15,2.1668879725929697e-14,optimal
8230,GCpenw,3,3.0,0.0,15,5.087809690341613e-13,optimal
8231,GCpen{,3,3.0,-0.0,16,2.111824368780879e-13,optimal
8232,GCper[,3,3.0,0.0,14,3.32719725235774e-15,optimal
8233,GCperw,3,3.0,-0.0,14,2.887430633234405e-13,optimal
8234,GCper{,3,3.0,-0.0,15,2.2373710667403342e-13,optimal
8235,GCpetw,3,3.0,0.0,14,1.1379722742360912e-13,optimal
8236,GCpet{,3,3.0,0.0,15,7.202978197748279e-15,optimal
8237,GCpeu[,3,3.0,0.0,14,2.220446049250313e-16,optimal
8238,GCpeug,3,3.0,-0.0,13,7.456671167434779e-16,optimal
8239,GCpeus,3,3.0,-0.0,14,2.937906034434616e-14,optimal
8240,GCpeuw,3,3.0,-0.0,14,8.881784197001252e-16,optimal
8241,GCpeu{,3,3.0,0.0,15,2.396032102214826e-14,optimal
8242,GCpevG,3,3.0,-0.0,13,5.108703858131206e-13,optimal
8243,GCpevW,3,3.0,-0.0,14,1.0257538854852756e-13,optimal
8244,GCpev[,3,3.0,-0.0,15,3.481376169837986e-13,optimal
8245,GCpev_,3,3.0,0.0,13,8.881784197001252e-16,optimal
8246,GCpevg,3,3.0,-0.0,14,4.278906353323917e-14,optimal
8247,GCpevk,3,3.0,0.0,15,2.353672812205332e-14,optimal
8248,GCpevo,3,3.0,-0.0,14,3.069477455576842e-14,optimal
8249,GCpevs,3,3.0,-0.0,15,3.154290316222711e-13,optimal
8250,GCpevw,3,3.0,-0.0,15,8.408968503516674e-14,optimal
8251,GCpev{,3,3.0,0.0,16,4.1155387357986373e-13,optimal
8252,GCpfI{,3,3.0,0.0,14,1.1223268872207296e-15,optimal
8253,GCpfJ[,3,3.0,-0.0,14,1.1731934432930645e-18,optimal
8254,GCpfJw,3,3.0,-0.0,14,3.674424439710429e-14,optimal
8255,GCpfJ{,3,3.0,0.0,15,4.967238111079824e-14,optimal
8256,GCpfKw,3,3.0,0.0,13,6.33333205986279e-16,optimal
8257,GCpfK{,3,3.0,-0.0,14,6.661338147750939e-16,optimal
8258,GCpfL[,3,3.0,0.0,14,7.771561172376096e-16,optimal
8259,GCpfLw,3,3.0,-0.0,14,1.7763568394002505e-15,optimal
8260,GCpfL{,3,3.0,0.0,15,2.2899177544885295e-13,optimal
8261,GCpfM[,3,3.0,0.0,14,5.773159728050814e-15,optimal
8262,GCpfMk,3,3.0,0.0,14,2.96554383741921e-13,optimal
8263,GCpfMs,3,3.0,0.0,14,7.403507497462883e-15,optimal
8264,GCpfMw,3,3.0,0.0,14,4.047791216419227e-15,optimal
8265,GCpfM{,3,3.0,-0.0,15,1.7763568394002505e-15,optimal
8266,GCpfNK,3,3.0,0.0,14,3.7150011815614324e-14,optimal
8267,GCpfNS,3,3.0,-0.0,14,1.151268405102516e-14,optimal
8268,GCpfNW,3,3.0,0.0,14,1.6668959830063828e-13,optimal
8269,GCpfN[,3,3.0,-0.0,15,1.4707853373077452e-14,optimal
8270,GCpfNg,3,3.0,-0.0,14,8.573521224040484e-14,optimal
8271,GCpfNk,3,3.0,-0.0,15,4.242885700707483e-14,optimal
8272,GCpfNo,3,3.0,-0.0,14,2.69416218000473e-13,optimal
8273,GCpfNs,3,3.0,-0.0,15,4.402935200746205e-13,optimal
8274,GCpfNw,3,3.0,-0.0,15,1.0010683301456583e-12,optimal
8275,GCpfN{,3,3.0,-0.0,16,1.705498058261356e-13,optimal
8276,GCpfQ{,3,3.0,0.0,14,1.8008012316597096e-14,optimal
8277,GCpfR[,3,3.0,0.0,14,4.440892098500626e-16,optimal
8278,GCpfRw,3,3.0,0.0,14,7.835063699157578e-14,optimal
8279,GCpfR{,3,3.0,-0.0,15,3.231267132675461e-13,optimal
8280,GCpfTw,3,3.0,0.0,14,1.4338254484379717e-13,optimal
8281,GCpfT{,3,3.0,-0.0,15,1.1259383976260801e-12,optimal
8282,GCpfU[,3,3.0,-0.0,14,1.426215403449515e-14,optimal
8283,GCpfUs,3,3.0,0.0,14,1.9674312550589984e-14,optimal
8284,GCpfUw,3,3.0,0.0,14,4.6357895939342375e-14,optimal
8285,GCpfU{,3,3.0,-0.0,15,1.1828882981581851e-13,optimal
8286,GCpfVG,3,3.0,0.0,13,4.026131589968915e-13,optimal
8287,GCpfVS,3,3.0,0.0,14,4.440892098500626e-16,optimal
8288,GCpfVW,3,3.0,0.0,14,5.974158087403437e-13,optimal
8289,GCpfV[,3,3.0,0.0,15,8.616198897147744e-13,optimal
8290,GCpfVg,3,3.0,-0.0,14,2.615139378866296e-14,optimal
8291,GCpfVk,3,3.0,0.0,15,2.956037037994496e-13,optimal
8292,GCpfVo,3,3.0,0.0,14,4.0209160528276457e-14,optimal
8293,GCpfVs,3,3.0,0.0,15,1.69155895222282e-14,optimal
8294,GCpfVw,3,3.0,0.0,15,1.870031560752281e-14,optimal
8295,GCpfV{,3,3.0,0.0,16,3.751451874274055e-15,optimal
8296,GCpf]w,3,3.0,0.0,15,5.0662011182507025e-15,optimal
8297,GCpf]{,3,3.0,-0.0,16,6.661338147750939e-16,optimal
8298,GCpf^W,3,3.0,-0.0,15,1.454291905763656e-12,optimal
8299,GCpf^[,3,3.0,-0.0,16,5.643263634169671e-13,optimal
8300,GCpf^w,3,3.0,0.0,16,1.649755134448883e-13,optimal
8301,GCpf^{,3,3.0,-0.0,17,4.126722611504429e-14,optimal
8302,GCpf`w,3,3.0,0.0,13,4.440892098500626e-16,optimal
8303,GCpf`{,3,3.0,-0.0,14,6.661338147750939e-16,optimal
8304,GCpfa{,3,3.0,0.0,14,3.0167857657467756e-13,optimal
8305,GCpfb[,3,3.0,-0.0,14,1.161534338721791e-13,optimal
8306,GCpfbk,3,3.0,-0.0,14,3.352441138480769e-15,optimal
8307,GCpfbs,3,3.0,-0.0,14,1.4737344077404833e-12,optimal
8308,GCpfbw,3,3.0,-0.0,14,5.366076130059534e-15,optimal
8309,GCpfb{,3,3.0,0.0,15,1.7562465900404655e-13,optimal
8310,GCpfc{,3,3.0,-0.0,14,4.440892098500626e-16,optimal
8311,GCpfd[,3,3.0,0.0,14,4.440892098500626e-16,optimal
8312,GCpfds,3,3.0,-0.0,14,1.5907042529643915e-13,optimal
8313,GCpfdw,3,3.0,0.0,14,2.9261089753318875e-15,optimal
8314,GCpfd{,3,3.0,0.0,15,2.2458150380719247e-14,optimal
8315,GCpfe[,3,3.0,0.0,14,3.995682558351701e-14,optimal
8316,GCpfek,3,3.0,-0.0,14,5.1406527522713876e-14,optimal
8317,GCpfes,3,3.0,-0.0,14,4.387603650149709e-14,optimal
8318,GCpfew,3,3.0,-0.0,14,1.7763568394002505e-15,optimal
8319,GCpfe{,3,3.0,0.0,15,3.92717065402951e-14,optimal
8320,GCpffG,3,3.0,-0.0,13,2.220446049250313e-16,optimal
8321,GCpffK,3,3.0,-0.0,14,1.1102230246251565e-16,optimal
8322,GCpffS,3,3.0,0.0,14,3.605391643231291e-14,optimal
8323,GCpffW,3,3.0,0.0,14,4.9335167324677226e-14,optimal
8324,GCpff[,3,3.0,-0.0,15,1.3750021028604165e-12,optimal
8325,GCpffc,3,3.0,0.0,14,3.471044641676368e-14,optimal
8326,GCpffg,3,3.0,0.0,14,1.1102230246251565e-16,optimal
8327,GCpffk,3,3.0,0.0,15,1.2258450926678025e-13,optimal
8328,GCpffo,3,3.0,0.0,14,1.7367586923643553e-15,optimal
8329,GCpffs,3,3.0,-0.0,15,3.8996946514247735e-15,optimal
8330,GCpffw,3,3.0,0.0,15,4.440892098500626e-16,optimal
8331,GCpff{,3,3.0,-0.0,16,1.077012854892577e-13,optimal
8332,GCpfjw,3,3.0,-0.0,15,3.1086244689504383e-15,optimal
8333,GCpfj{,3,3.0,-0.0,16,3.703013605029304e-14,optimal
8334,GCpflw,3,3.0,-0.0,15,2.220446049250313e-15,optimal
8335,GCpfl{,3,3.0,0.0,16,1.3718764377982735e-14,optimal
8336,GCpfmw,3,3.0,-0.0,15,6.351261272021494e-13,optimal
8337,GCpfnW,3,3.0,0.0,15,4.8120108967595046e-14,optimal
8338,GCpfn[,3,3.0,-0.0,16,4.2316601160151085e-14,optimal
8339,GCpfng,3,3.0,0.0,15,1.1495566757725985e-14,optimal
8340,GCpfnk,3,3.0,-0.0,16,1.0125233984581428e-13,optimal
8341,GCpfno,3,3.0,0.0,15,2.125301910513973e-13,optimal
8342,GCpfns,3,3.0,-0.0,16,7.780861516404161e-14,optimal
8343,GCpfnw,3,3.0,-0.0,16,5.5879834660421475e-15,optimal
8344,GCpfn{,3,3.0,-0.0,17,1.1693283897578375e-13,optimal
8345,GCpfrw,3,3.0,0.0,15,5.551115123125783e-15,optimal
8346,GCpfr{,3,3.0,0.0,16,6.661338147750939e-16,optimal
8347,GCpfuw,3,3.0,0.0,15,1.4656589382021265e-12,optimal
8348,GCpfu{,3,3.0,0.0,16,2.220446049250313e-16,optimal
8349,GCpfvW,3,3.0,0.0,15,2.220446049250313e-16,optimal
8350,GCpfv[,3,3.0,0.0,16,4.083256327961094e-15,optimal
8351,GCpfvo,3,3.0,0.0,15,8.551402117187691e-13,optimal
8352,GCpfvs,3,3.0,0.0,16,2.6645352591003757e-15,optimal
8353,GCpfvw,3,3.0,0.0,16,1.1605846537649002e-13,optimal
8354,GCpfv{,3,3.0,-0.0,17,7.688282066402287e-13,optimal
8355,GCpf~w,3,3.0,0.0,17,1.1102230246251565e-15,optimal
8356,GCpf~{,3,3.0,0.0,18,9.42163708378643e-13,optimal
8357,GCprjk,3,3.0,-0.0,15,6.661338147750939e-16,optimal
8358,GCprmk,3,3.0,-0.0,15,1.887633837950406e-13,optimal
8359,GCprmw,3,3.0,-0.0,15,8.547728718960256e-13,optimal
8360,GCprm{,3,3.0,-0.0,16,6.756538984248663e-15,optimal
8361,GCprnW,3,3.0,-0.0,15,6.661338147750939e-16,optimal
8362,GCprn[,3,3.0,-0.0,16,3.287095076499468e-15,optimal
8363,GCprng,3,3.0,0.0,15,6.4998502229848825e-15,optimal
8364,GCprnk,3,3.0,0.0,16,2.384569725370956e-14,optimal
8365,GCprno,3,3.0,0.0,15,5.551115123125783e-16,optimal
8366,GCprnw,3,3.0,0.0,16,1.1021709516258245e-14,optimal
8367,GCprn{,3,3.0,0.0,17,4.736253729562822e-13,optimal
8368,GCpui{,3,3.0,-0.0,15,2.935229764055398e-14,optimal
8369,GCpujs,3,3.0,-0.0,15,2.8792694574455793e-15,optimal
8370,GCpujw,3,3.0,-0.0,15,5.3746261146983444e-14,optimal
8371,GCpuj{,3,3.0,-0.0,16,1.863006192468622e-13,optimal
8372,GCpuls,3,3.0,0.0,15,1.1744074384261647e-18,optimal
8373,GCpulw,3,3.0,0.0,15,2.930988785010413e-14,optimal
8374,GCpul{,3,3.0,0.0,16,1.6979347598513772e-14,optimal
8375,GCpumk,3,3.0,0.0,15,4.809052992065112e-15,optimal
8376,GCpums,3,3.0,-0.0,15,1.7626727415555645e-14,optimal
8377,GCpumw,3,3.0,0.0,15,1.6413216078770836e-14,optimal
8378,GCpum{,3,3.0,0.0,16,4.227460333756608e-15,optimal
8379,GCpunS,3,3.0,0.0,15,3.6823212976234e-13,optimal
8380,GCpunW,3,3.0,0.0,15,5.933859915472103e-13,optimal
8381,GCpun[,3,3.0,0.0,16,4.198470963715811e-13,optimal
8382,GCpunc,3,3.0,-0.0,15,1.4309031651956924e-15,optimal
8383,GCpunk,3,3.0,-0.0,16,1.1998315628253186e-13,optimal
8384,GCpuno,3,3.0,0.0,15,4.249186267350523e-14,optimal
8385,GCpuns,3,3.0,-0.0,16,2.220446049250313e-16,optimal
8386,GCpunw,3,3.0,-0.0,16,3.1070718971482713e-14,optimal
8387,GCpun{,3,3.0,0.0,17,6.306232139820528e-16,optimal
8388,GCputW,3,3.0,-0.0,14,2.928522575032827e-15,optimal
8389,GCpuuo,3,3.0,-0.0,14,2.4328342650647735e-15,optimal
8390,GCpuus,3,3.0,0.0,15,3.9968028886505635e-14,optimal
8391,GCpuuw,3,3.0,-0.0,15,1.9006632912234772e-14,optimal
8392,GCpuu{,3,3.0,-0.0,16,7.081228854585476e-13,optimal
8393,GCpuvG,3,3.0,0.0,14,4.381717777624321e-14,optimal
8394,GCpuvW,3,3.0,0.0,15,2.6688678288376828e-15,optimal
8395,GCpuv[,3,3.0,-0.0,16,7.194555105456673e-13,optimal
8396,GCpuvg,3,3.0,-0.0,15,1.4855584601679592e-13,optimal
8397,GCpuvk,3,3.0,0.0,16,2.6313578149070316e-13,optimal
8398,GCpuvo,3,3.0,-0.0,15,3.810406654769175e-14,optimal
8399,GCpuvs,3,3.0,-0.0,16,4.440892098500626e-16,optimal
8400,GCpuvw,3,3.0,-0.0,16,2.1132556856062736e-14,optimal
8401,GCpuv{,3,3.0,-0.0,17,2.3030372023519853e-14,optimal
8402,GCpu}{,3,3.0,-0.0,17,4.5866816877932834e-14,optimal
8403,GCpu~o,3,3.0,-0.0,16,9.60735802632028e-16,optimal
8404,GCpu~s,3,3.0,-0.0,17,1.0163372851767794e-15,optimal
8405,GCpu~w,3,3.0,0.0,17,7.594971100527661e-13,optimal
8406,GCpu~{,3,3.0,-0.0,18,4.549801604515408e-13,optimal
8407,GCpvPw,3,3.0,-0.0,14,6.661338147750939e-16,optimal
8408,GCpvRw,3,3.0,0.0,15,5.951885398108383e-14,optimal
8409,GCpvR{,3,3.0,-0.0,16,5.551115123125783e-16,optimal
8410,GCpvSw,3,3.0,-0.0,14,2.220446049250313e-16,optimal
8411,GCpvTW,3,3.0,0.0,14,1.8727711515388635e-13,optimal
8412,GCpvTs,3,3.0,-0.0,15,8.881784197001252e-16,optimal
8413,GCpvTw,3,3.0,0.0,15,1.6760840648553856e-13,optimal
8414,GCpvT{,3,3.0,-0.0,16,9.992007221626409e-16,optimal
8415,GCpvUg,3,3.0,0.0,14,1.622558351425459e-14,optimal
8416,GCpvUs,3,3.0,-0.0,15,4.440892098500626e-16,optimal
8417,GCpvUw,3,3.0,-0.0,15,4.300951560007275e-16,optimal
8418,GCpvU{,3,3.0,0.0,16,9.838775131601535e-14,optimal
8419,GCpvVG,3,3.0,0.0,14,6.661338147750939e-16,optimal
8420,GCpvVS,3,3.0,-0.0,15,2.2903531867670033e-13,optimal
8421,GCpvVW,3,3.0,-0.0,15,2.0843044213779611e-13,optimal
8422,GCpvV[,3,3.0,-0.0,16,1.6128347591849073e-14,optimal
8423,GCpvV_,3,3.0,-0.0,14,1.0720462839311397e-12,optimal
8424,GCpvVg,3,3.0,-0.0,15,8.870116785598084e-13,optimal
8425,GCpvVk,3,3.0,0.0,16,1.7719281567101325e-14,optimal
8426,GCpvVo,3,3.0,0.0,15,5.472820514665548e-16,optimal
8427,GCpvVs,3,3.0,0.0,16,3.059154649803067e-14,optimal
8428,GCpvV{,3,3.0,-0.0,17,1.457586581832393e-13,optimal
8429,GCpv\{,3,3.0,0.0,17,1.3322676295501878e-15,optimal
8430,GCpv]{,3,3.0,0.0,17,7.428646259204267e-13,optimal
8431,GCpv^[,3,3.0,0.0,17,5.044282547368297e-13,optimal
8432,GCpv^o,3,3.0,0.0,16,3.2811580363670693e-15,optimal
8433,GCpv^s,3,3.0,-0.0,17,1.2735832468246156e-14,optimal
8434,GCpv^w,3,3.0,0.0,17,1.3229175232739242e-14,optimal
8435,GCpv^{,3,3.0,-0.0,18,4.595005690888453e-13,optimal
8436,GCpvaw,3,3.0,-0.0,14,1.9004611122290984e-18,optimal
8437,GCpvbo,3,3.0,-0.0,14,1.1102230246251565e-15,optimal
8438,GCpvbs,3,3.0,-0.0,15,1.3322676295501878e-15,optimal
8439,GCpvbw,3,3.0,-0.0,15,6.639876932218404e-13,optimal
8440,GCpvb{,3,3.0,0.0,16,2.1328298017357263e-15,optimal
8441,GCpvc{,3,3.0,-0.0,15,6.661338147750939e-16,optimal
8442,GCpvdW,3,3.0,-0.0,14,3.3306690738754696e-15,optimal
8443,GCpvds,3,3.0,-0.0,15,1.5550509117733199e-13,optimal
8444,GCpvdw,3,3.0,0.0,15,6.88395724481765e-14,optimal
8445,GCpvd{,3,3.0,0.0,16,7.113184628549845e-15,optimal
8446,GCpveW,3,3.0,0.0,14,1.486115322266005e-14,optimal
8447,GCpve[,3,3.0,-0.0,15,5.7800599824542965e-15,optimal
8448,GCpves,3,3.0,-0.0,15,7.955190622066747e-15,optimal
8449,GCpvew,3,3.0,0.0,15,1.527539903085845e-13,optimal
8450,GCpve{,3,3.0,0.0,16,1.973266789825143e-14,optimal
8451,GCpvfS,3,3.0,0.0,15,4.941627066328693e-14,optimal
8452,GCpvfW,3,3.0,-0.0,15,3.2284113260144175e-14,optimal
8453,GCpvf[,3,3.0,0.0,16,1.4384060525805507e-15,optimal
8454,GCpvfc,3,3.0,0.0,15,4.551914400963142e-15,optimal
8455,GCpvfg,3,3.0,-0.0,15,9.122928208108991e-15,optimal
8456,GCpvfk,3,3.0,-0.0,16,1.140066529479024e-13,optimal
8457,GCpvfo,3,3.0,-0.0,15,1.3282950070422021e-15,optimal
8458,GCpvfs,3,3.0,0.0,16,6.007744894912511e-15,optimal
8459,GCpvfw,3,3.0,-0.0,16,5.0118159806169626e-14,optimal
8460,GCpvf{,3,3.0,0.0,17,1.4093921912960033e-13,optimal
8461,GCpvj{,3,3.0,0.0,17,6.661338147750939e-14,optimal
8462,GCpvl{,3,3.0,0.0,17,5.899621496256918e-13,optimal
8463,GCpvm{,3,3.0,0.0,17,6.261657858885883e-14,optimal
8464,GCpvn[,3,3.0,-0.0,17,2.7891791293453266e-14,optimal
8465,GCpvnk,3,3.0,-0.0,17,7.961618918312471e-13,optimal
8466,GCpvno,3,3.0,-0.0,16,6.233073788489621e-15,optimal
8467,GCpvns,3,3.0,0.0,17,7.771561172376096e-16,optimal
8468,GCpvnw,3,3.0,-0.0,17,2.2779109972464606e-14,optimal
8469,GCpvn{,3,3.0,0.0,18,7.633440243152907e-14,optimal
8470,GCpvvo,3,3.0,0.0,16,2.6681771779180565e-15,optimal
8471,GCpvvs,3,3.0,0.0,17,4.657953351744659e-16,optimal
8472,GCpvvw,3,3.0,-0.0,17,1.5437013365248922e-14,optimal
8473,GCpvv{,3,3.0,0.0,18,1.8897615507248637e-15,optimal
8474,GCpv~w,3,3.0,0.0,18,3.018036576450223e-13,optimal
8475,GCpv~{,3,3.0,0.0,19,3.345334839827423e-14,optimal
8476,GCqjc[,4,4.0,-0.0,13,1.3322676295501878e-15,optimal
8477,GCqjdS,4,4.0,0.0,13,6.661338147750939e-16,optimal
8478,GCqn]{,3,3.0,0.0,17,1.1589471944596123e-14,optimal
8479,GCqn^[,3,3.0,-0.0,17,1.5179615728512258e-13,optimal
8480,GCqn^w,3,3.0,0.0,17,1.3322676295501878e-15,optimal
8481,GCqn^{,3,3.0,-0.0,18,3.1928635815698913e-15,optimal
8482,GCqna{,3,3.0,0.0,15,6.7996386292033495e-15,optimal
8483,GCqnb[,3,3.0,-0.0,15,2.7890238225384537e-14,optimal
8484,GCqnbs,3,3.0,0.0,15,1.1787979735058562e-13,optimal
8485,GCqnbw,3,3.0,0.0,15,1.988057373377383e-14,optimal
8486,GCqnb{,3,3.0,-0.0,16,4.6301161618524235e-14,optimal
8487,GCqnew,3,3.0,0.0,15,7.56200426729489e-16,optimal
8488,GCqne{,3,3.0,-0.0,16,1.4870600990976308e-14,optimal
8489,GCqnfS,3,3.0,0.0,15,5.3226823927009e-15,optimal
8490,GCqnfW,3,3.0,-0.0,15,4.440892098500626e-16,optimal
8491,GCqnf[,3,3.0,0.0,16,1.9607674261663611e-13,optimal
8492,GCqnfc,3,3.0,-0.0,15,1.9984014443252818e-15,optimal
8493,GCqnfo,3,3.0,0.0,15,1.220502142203657e-13,optimal
8494,GCqnfs,3,3.0,-0.0,16,1.1102230246251565e-15,optimal
8495,GCqnfw,3,3.0,0.0,16,8.881784197001252e-16,optimal
8496,GCqnf{,3,3.0,0.0,17,2.220446049250313e-16,optimal
8497,GCqnu{,3,3.0,-0.0,17,7.903042333421076e-16,optimal
8498,GCqnv[,3,3.0,0.0,17,1.2383674888578895e-15,optimal
8499,GCqnvk,3,3.0,0.0,17,1.587618925213974e-14,optimal
8500,GCqnvs,3,3.0,-0.0,17,2.220446049250313e-16,optimal
8501,GCqnvw,3,3.0,-0.0,17,2.4180063692319785e-14,optimal
8502,GCqnv{,3,3.0,0.0,18,3.546626300037945e-13,optimal
8503,GCqn~w,3,3.0,0.0,18,1.9773614673828576e-13,optimal
8504,GCqn~{,3,3.0,0.0,19,1.9380897299642012e-13,optimal
8505,GCrHx{,3,3.0,-0.0,15,1.5543122344752192e-15,optimal
8506,GCrHzs,3,3.0,0.0,15,6.661338147750939e-16,optimal
8507,GCrHzw,3,3.0,-0.0,15,3.5285108168636725e-12,optimal
8508,GCrHz{,3,3.0,0.0,16,2.995744428670103e-14,optimal
8509,GCrH{{,3,3.0,0.0,15,2.647587616150884e-15,optimal
8510,GCrH|w,3,3.0,0.0,15,2.3102522389218226e-13,optimal
8511,GCrH|{,3,3.0,0.0,16,3.8090938437943654e-14,optimal
8512,GCrH}s,3,3.0,-0.0,15,3.800890292034953e-15,optimal
8513,GCrH}w,3,3.0,-0.0,15,2.951658229885818e-13,optimal
8514,GCrH}{,3,3.0,0.0,16,2.2103498263044908e-14,optimal
8515,GCrH~W,3,3.0,0.0,15,1.9984014443252818e-15,optimal
8516,GCrH~[,3,3.0,-0.0,16,2.309428470002288e-13,optimal
8517,GCrH~o,3,3.0,0.0,15,9.170344232728398e-15,optimal
8518,GCrH~s,3,3.0,0.0,16,7.543527994924156e-14,optimal
8519,GCrH~w,3,3.0,0.0,16,2.134809711622327e-15,optimal
8520,GCrH~{,3,3.0,-0.0,17,3.37247285096863e-14,optimal
8521,GCrIx{,3,3.0,-0.0,15,1.5543122344752192e-15,optimal
8522,GCrIz{,3,3.0,-0.0,16,4.669568973028591e-14,optimal
8523,GCrI|[,3,3.0,-0.0,15,9.58996017718363e-14,optimal
8524,GCrI|{,3,3.0,-0.0,16,3.599889996822121e-13,optimal
8525,GCrI~[,3,3.0,0.0,16,7.831292742939506e-14,optimal
8526,GCrI~o,3,3.0,0.0,15,2.6188504891542655e-14,optimal
8527,GCrI~s,3,3.0,0.0,16,1.3198495699504405e-13,optimal
8528,GCrI~w,3,3.0,0.0,16,6.202270254009101e-15,optimal
8529,GCrI~{,3,3.0,0.0,17,4.831172786879461e-15,optimal
8530,GCrJ_{,4,4.0,-0.0,13,1.3322676295501878e-15,optimal
8531,GCrJ`[,3,3.0,-0.0,13,5.042231857216364e-14,optimal
8532,GCrJ`s,3,3.0,-0.0,13,7.630391125915056e-14,optimal
8533,GCrJ`{,3,3.0,0.0,14,3.7070573439678906e-14,optimal
8534,GCrJa[,3,3.0,-0.0,13,6.661338147750939e-16,optimal
8535,GCrJaw,3,3.0,-0.0,13,2.4424906541753444e-15,optimal
8536,GCrJa{,3,3.0,-0.0,14,7.765517476914757e-14,optimal
8537,GCrJb[,3,3.0,0.0,14,2.9404782763641215e-15,optimal
8538,GCrJbw,3,3.0,0.0,14,5.698670456381437e-15,optimal
8539,GCrJb{,3,3.0,-0.0,15,5.470244367439986e-13,optimal
8540,GCrJc[,4,4.0,-0.0,13,1.2588101934751496e-15,optimal
8541,GCrJcs,3,3.0,0.0,13,3.613195625088207e-15,optimal
8542,GCrJcw,3,3.0,0.0,13,4.440892098500626e-16,optimal
8543,GCrJc{,3,3.0,-0.0,14,2.220446049250313e-16,optimal
8544,GCrJdS,3,3.0,-0.0,13,2.192371570676312e-13,optimal
8545,GCrJd[,3,3.0,-0.0,14,6.661338147750939e-16,optimal
8546,GCrJdc,3,3.0,0.0,13,1.2280624007202947e-14,optimal
8547,GCrJdo,3,3.0,0.0,13,4.218847493575595e-15,optimal
8548,GCrJds,3,3.0,-0.0,14,8.736733217578635e-15,optimal
8549,GCrJdw,3,3.0,0.0,14,1.5464461611855533e-13,optimal
8550,GCrJd{,3,3.0,0.0,15,2.1931848329227112e-13,optimal
8551,GCrJeS,4,4.0,0.0,13,3.3297474978128967e-15,optimal
8552,GCrJeW,3,3.0,-0.0,13,1.3131696095450787e-13,optimal
8553,GCrJe[,3,3.0,0.0,14,4.4120741736667354e-14,optimal
8554,GCrJec,3,3.0,0.0,13,2.220446049250313e-16,optimal
8555,GCrJeo,3,3.0,-0.0,13,2.220446049250313e-16,optimal
8556,GCrJes,3,3.0,-0.0,14,1.278557545612026e-13,optimal
8557,GCrJew,3,3.0,-0.0,14,1.6123375711251542e-14,optimal
8558,GCrJe{,3,3.0,0.0,15,2.033527647740605e-15,optimal
8559,GCrJfC,3,3.0,0.0,13,2.5814295417230564e-14,optimal
8560,GCrJfS,3,3.0,-0.0,14,2.220446049250313e-16,optimal
8561,GCrJfW,3,3.0,0.0,14,6.661338147750939e-16,optimal
8562,GCrJf[,3,3.0,-0.0,15,7.578269678649549e-16,optimal
8563,GCrJf_,3,3.0,-0.0,13,8.989728020445932e-15,optimal
8564,GCrJfc,3,3.0,-0.0,14,3.552506016033537e-15,optimal
8565,GCrJfs,3,3.0,-0.0,15,2.725725215036759e-14,optimal
8566,GCrJfw,3,3.0,-0.0,15,3.468312881538822e-15,optimal
